13026;Institut Sains Dan Teknologi Nasional;Jl. Moh. Kahfi II, Bhumi Srengseng Indah Jakarta;7270090;7866955
13027;Universitas Katolik Indonesia Atma Jaya;Jl. Jend. Sudirman 51 Jakarta;5703306;5708970
13028;Fakultas Kesehatan Masyarakat Universitas Indonesia;Kampus Baru UI Depok;7864975;7863472
13029;ATRO Nusantara Jakarta;Jl. Utan Kayu Raya No. 67 Utan kayu Matraman Jakarta;8509138;8509138
13030;Fakultas Ilmu-Ilmu Kesehatan UHAMKA;Jl. Limau II Blok B, Kebayoran Baru Jakarta;7256157;7256157
13031;Fakultas Ilmu Keperawatan UI;Kampus UI Depok;78849120;7864124
13032;Prodi Kesehatan Masyarakat Univ. Esa Unggul;Jl. ARjuna Utara No 9 Jakarta;5674223;5674248
13033;FKK UMJ;Jl. Cempaka Putih Tengah VI/18 Jakarta Pusat;4244012;4244012
13034;Fakultas Ilmu Keperawatan (FIK) UMJ;Jl. Cempaka Putih Tengah I/1 Jakarta Pusat 10510;021-42800364;021-42800364
13035;Universitas Darma Persada;Jl. Radin Inten Pondok Kelapa Jakarta;8649051;8649052
13036;Universitas Negeri Jakarta;Jl. Rawamangun Muka Jakarta;489354;489354
13037;Fakultas Kedokteran Universitas Indonesia;Jl. Salemba Raya 6 Jakarta;3106737;3106443
13038;STIKES Panakkukang Makassar;Jl. Adhyaksa No 5 Makassar;0411 444133;041 4662561
13039;Fakultas Kedoktean Universitas Gajah Mada Yogyakarta;Jl. Kesehatan No 1 Yogyakarta;274 553142;274 553142
13040;Fak. Ilmu-Ilmu Kesehatan Univ. Esa Unggul ;Jl. Arjuna utara 9, Tol Tomang kebon Jeruk Jakarta;5674223;5674248
13041;PPDS Gizi Klinik FK Universitas Hasanudin;Jl. Perintis Kemerdekaan km 10 Makasar;0411591236;0411591236
13042;Universitas Gadjah Mada;Yogyakarta;0274 6868641;0274 625448
13043;Fak. Kedokteran Universitas YARSI;Jl. Letjend. Suprapto Jakarta;4206674;4244574
13044;Universitas Jayabaya;Jl. Pulomas Selatan Kav. 23 Jakarta ;4700906;4700906
13045;Akademi Manajemen Keuangan Bina Sarana Informatika;Jl. Ciledug Raya No. 168 Ulujami Jakarta;7365715;0
13046;Teknik Radiodiagnostik & Radioterapi Poltekes Jakarta II;Jl. Hang Jebat III/F3 Kebayoran Baru Jakarta;7206239;7206239
13047;D III Keperawatan FKK UMJ;Jl. Cempaka Putih Tengah I/1 Jakarta ;42878669;42878669
13048;ATRO Patriot Bangsa Lampung;Jl. H. ZA. pagar Alam No 12 D Gedung Meneng Bandar Lampung;0721 709287;0721 774370
13049;Kampus B STIE SWADAYA Cinere;Cinere;7536676;753686
13050;Fakultas Farmasi Univ. 17 Agustus 1945 Jakarta;Jl. Sunter permai Raya Jakarta Utara;6513836;6513836
13051;Institut Teknologi Bandung;Jl. Ganesha No 10 Bandung;022 4254080;022 24516760
13053;Fakultas Kedokteran UKRIDA;Jl. Arjuna Utara No 6 Jakarta;56942061;5631731
13054;Fakultas Kedokteran Universitas Tarumanegara;Jl. Letjen S. Parman No. 1 Jakarta Barat 11440;5671781;5663126
13055;Jurusan Farmasi Poltekes Jakarta II;Jl. Percetakan Negara No 23 Jakarta;4244486;4244795
13056;Institut Pertanian Bogor;Kampus IPB Bogor;0251 8622961;021 8622986
13057;STIKES Bani Saleh;Jl. R.A Kartini No 66 Bekasi;88345064;88357111
13058;Universitas Muhammadiyah Malang;Jl. bendungan Sutami 188A Malang;0341-552443;0341-551149
13059;AKBID Aisyiyah Banten;Jl. Raya Cilegon Km. 8 Desa Pejaten Kec. Kramatwatu Serang;0254 233309;0254 233123
13060;Prog. Pendidikan  rofesi Apoteker Fak. MIPA UHAMKA;Jl. Delima II/IV Klender Jakarta Timur;8611070;86609772
13061;Jurusan Gizi Poltekes Depkes Bandung;Jl. Babakan Loa Pasirkaliki Cimahi Utara Bandung;022 6628150;022 2000505
13062;Universitas YARSI;Jl. Let.Jend. Suprapto Jakarta;4206674;4213065
13063;Program Pascasarjana Sekolah Tinggi Ilmu Administrasi Mandala Indonesia;Jl. Letjend Soeprapto No 504 A Jakarta;4228869;4247439
13064;Fakultas Dakwah IAIN Walisongo Semarang;Jl. Prof. Dr. Hamka Semarang;7606405;0
13065;Universitas Indonesia;Depok;0;0
13066;Fakultas Keguruan Dan Ilmu Pendidikan UHAMKA;Jl. Limau, Kebayoran Baru Jakarta Selatan;72795551;72795551
13067;Poltekes Mamuju Sulawesi Barat;Jl. Poros Mamuju Kalukku KM 16, Mamuju Selawesi Barat;085299695665;0411 430052
13068;Jurusan Teknik Radiodiagnostik & Radioterapi Poltekes Jakarta II;Jl. Hang Jebat III/F 3 Kebayoran Baru, Jakarta;7206239;7206239
13069;Fakultas Ekonomi Universitas Nasional;Jl. Sawo Manila No. 61 Pejaten Pasar Minggu Jakarta;7806700;7802718
13070;Universitas Gunadarma;Jl. Salemba Raya No 53 Jakarta Pusat;3906518;0
13071;STMIK - IKMI Cirebon;Jl. Perjuangan No. 10  Majasem - Cirebon;0231 490481;0231 490481
13072;Program Pasca Sarjana Universitas Negeri Jakarta;Jl. Rawamangun Muka Jakarta 13220;4721340;4897047
13073;STIKes Mitra Ria Husada;Jl. Karya hakti No. 3 Cibubur Jakarta Timur;8730818;8730818
13074;Fakultas MIPA UHAMKA;Jl. Delima I Klender Jakarta Timur;8611070;86603233
13075;Sekolah Pascasarjana UMJ;Jl. KH. Ahmad Sahlan, Ciputat Jakarta Selatan;7492875;7493002
13076;Fakultas Kedokteran Universitas Syiah Kuala banda Aceh;Jl. Daud Beureueh No 108 ;0651-26090;0651-26090
13077;Fakultas Teknik UMJ;Jl. Cempaka Putih Tengah 27 Jakarta Pusat;4244016;4256024
13078;AKBID Bhineka Jakarta Satu;Jl. Tanjung Barat Raya No. 1 Jakarta Selatan;78845803;78845803
13079;Fakultas Ilmu Pendidikan UNJ;Jl. Rawamangun Muka Jakarta;4744115;4897535
13080;Akademi Refraksi Optisi Kartika Indera Persada;Jl. Letjend. R. Suprapto No. 60 Jakarta;41881253;42881252
13081;Akademi Perekam Medis & Informasi Kesehatan Yayasan Bhumi Husada Jakarta;jl. Fatmawati Raya No. 7 Cilandak Jakarta;7509357;7509357
13082;STIE Y.A.I ;Jl. Kramat Raya No. 98 Jakarta;3906447;3923265
13083;Institut Jaminan Sosial Indonesia;Pondok Indah Plaza I, Kav. UA 22 Jakarta;0;0
13084;STIKES MH Thamrin;Jl. Pondok Gede No. 23-25 Kramat Jati Jakarta timur;8096411;8092235
13085;Universitas Sultan Ageng Tirtayasa Serang;Jl. Raya Jakarta Km. 4 Pakupatan ;0254 280330;0254 281254
13086;PT Millenium Pharmacon International Tbk;Jl. Panjang Kebun Jeruk Jakarta;56952204;5633254
13087;STIKES Widya Husada Semarang;Jl. Subali Raya No. 12 Krapyak Semarang;024-7612988;0247612988
13088;STIKES Persada Husada Indonesia;Jl. Jatiwaringin Raya No. 24 Kav. 4-7 Jakarta;86611934;86611954
13089;Fakultas Ekonomi Universitas Trisakti;Kampus A. Jl. Kyai Tapa, Grogol Jakarta Barat;5663232;5644270
13090;Fakultas Kedokteran Universitas Muhammadiyah Semarang;Jl. Wonodri Sendang raya 2A Semarang;024 8415764;024 8441558
13091;Program Pascasarjana UHAMKA;Jl. Limau II, Kebayoran Baru, Jakarta Selatan;7256159;7206984
13092;STIKES Muhammadiyah Ciamis;Jl. K.H. Ahmad Dahlan No 20. Ciamis;0265 773052;0265 771931
13093;AKBID Al-Fathonah Jakarta;Jl. Cipinang Timur Raya No. 58 Jakarta Timur;4706720;4753706
13094;Universitas Muhammadiyah Jakarta;Jl. KH Ahmad Dahlan Ciputat Jakarta Selatan;7492862;7430756
13095;Program Magister Manajemen RS UGM;Jakarta;0;0
13096;PAMALI TB Indonesia;Jl. Kesatrian IX Matraman Jakarta;08138895826;0
13097;Universitas Muhammadiyah Yogyakarta;Jl. Lingkar Barat Tamantirto Bantul Yogyakarta;0274 387656;0274 387646
13098;FK Dan Ilmu Kesehatan UIN Syarif Hidayatullah;Jl. Kertamukti No. 5 Pisangan Ciputat;74716718;7404985
13099;AKBID Kartika Mitra Husada;Wisma PHI, Jl. Cempaka Putih Tengah 30 No 7 Jakarta;4207723;0
13100;Universitas Tanjungpura Pontianak;Jl. Prof. Dr. H. Hadari Nawawi Pontianak;0561 736033;0561 739630
13101;Fakultas Farmasi UGM;Sekip Utara Yogyakarta;0274 546857;0274 546857
13102;Prodi Urologi FK UI;Salemba Raya 6 Jakarta;3912681;3145592
13103;Poltekes Jakarta II Kemenkes;Jl. Hang Jebat III / F3 Kebayoran Baru Jakarta;7222387;7222387
13104;Universitas Dipenogoro;Dr. Sutomo No 14 Semarang;024 8454714;024 8412311
13105;Universitas Mercu Buana;Jakarta;0;0
13106;Institut Francais d Indonesia;FKUI Salemba Jakarta;3160493;3160493
13107;BEM Keluarga Mahasiswa FIK UNPAD;Jl. Raya Sumedang Km 21 Jatinangor ;0;0
13108;Sekolah Tinggi Ilmu Administrasi Mandala (STIAMI);Jl. Pangkalan Asem Raya No. 55 Jakarta;4213380;4228870
13109;Fakultas Farmasi Universitas Ahmad Dahlan Yogyakarta;Jl. Kapas 9, Semaki Yogyakarta;0274 563515;0274 564604
13110;STMIK Muhammadiyah Jakarta;Jakarta;0;0
13111;STIKes Ranah Minang Padang;Jl. Parak Gadang No 35 B Padang ;0751-33341;0751-25969
13112;Program Magister Keperawatan UMJ;Jakarta;42802202;42802202
13113;AKPER As-Syafi'iyah;Jl. Raya Jatiwaringin No 12 Pondok Gede Jakarta;91276690;8484719
13114;Universitas Sebelas Maret ;Solo;53650014;53670129
13115;APIKES Citra Medika;Jl. KH. Samanhudi No. 93 Sondakan Surakarta  ;0271 712826;0271 724926
13116;Poltekes Jakarta II Jurusan Gizi;Jl. Hang Jebat III/F3 Kebayoran Baru Jakarta;7246971;7395383
13117;Program Pasca Sarja Univ. Muhammadiyah Yogyakarta;Jl. Lingkar selatan, Temantirto, Kasihan Bantul ;0274 387656;0274 387658
13118;Citra Daya Insani;Wisma Asia Lestari Jl. Panjaitan No. 70 Yogyakarta;0274 7443531;0274 373671
13119;Sekolah Tinggi Manajemen Informatika Dan Komputer Muhammadiyah Jakarta;Jl. tebet Barat XI No 8-9 Jakarta Selatan;8304446;0
13120;Akademi Analis Kesehatan Nasional Surakarta;Jl. Yos Sudarso No 338 Dawung Surakarta;0271 644958;0271 665023
13121;Politeknik Al Islam Bandung;Jl. Cisarenten Kulon No 120 Bandung;8464521;8464521
13122;STIKes Mega Rezky Makassar ;Jl. Antang Raya Makassar;0411 495401;0
13123;Fak.Kedokteran & Ilmu Kesehatan Universitas Muhammadiyah Yogyakarta;Yogyakarta;0;0
13125;Fakultas Kedokteran Universitas Hasanuddin;Jl. Perintis Kemerdekaan KM 10. Tamalanrea Makassar;0411 585859;0411 585688
13126;Universitas Budi Luhur;Jl. Raya Ciledug, Petukangan Utara, Jakarta Selatan ;5853753;5853489
13127;Program Pascasarjana Universitas Trisakti;Jl. K.H. Mas Mansyur Kav. 126 Jakarta;57930241;57930117
13128;STIKes Kesetiakawanan Sosial Indonesia ;Jl. Pegangsaan Timur No. 17A Menteng Jakarta Pusat;31922998;31922998
13129;AKPER YARSI Samarinda;Jl. Gurami No. 14 Samarinda;0541 751568;0541 7778190
13130;STIKES Aisyiyah Yogyakarta;Jl. Ring Road Barat Mlangi, Nogotirto, Gamping, Sleman Yogyakarta;0274 4469199;0274 4469204
13131;AKPER Pelni Jakarta;Jakarta;0;0
13132;Fakultas Teknologi Industri Universitas Trisakti;Jl. Kyai Tapa No. 1 Jakarta;5605834;5663232
13133;Program Pasca Sarjana Sekolah Tinggi Ekonomi & Perbankan Indonesia;Jakarta;0;0
13134;Pascasarjana Universitas Jayabaya;Jl.ulomas elatan Kav. 23 Jakarta Timur;4700906;4700906
13135;Prodi Kesehatan Masyarakat FKK UMJ;Jl. KH Ahmad Dahlan Cireundeu Ciputat Jakarta Selatan;74701362;0
13136;Yayasan Pendidikan Universitas Presiden;Jln. Ki Hajar Dewantara no. 78-80 Kawasan Pendidikan Jababbeka, Ruko Info Plasa, Cikarang ;89106011;89106011
13137;Sekolah Tinggi Ilmu Ekonomi Nasional Indonesia;Jl. Matraman No.3 -5 Jakarta 13150 ;0218564791;0218564791
13138;AKPER Putra Pertiwi Gowa;BTN Andi Tonro Blok A 22 Sungguminas, Gowa;085230643099;0
13139;Fakultas Hukum UMJ;Jl. KH Ahmad Dahlan, Cirendeu-Ciputat Jakarta Selatan ;7490385;7432590
13140;Universitas Respati Indonesia;Gd Diklat Lakespra Saryanto. Jl. MT  Haryono Kav 46 Jakarta Selatan;7982013;7982013
13141;Fak. Kedokteran Universitas Kristen Krida Wacana;Jl. Arjuna Utara No. 6 Jakarta;56942061;5631731
13142;Sekolah Farmasi  ITB;Jl. Ganesa 10 Bandung ;022 2504852;022 2504852
13143;BPH Stikes Muhammadiyah Tasikmalaya;Jl. Tamansari - Gobras Tasikmalaya;0265 350982;0265 323537
13144;Akademi Farmasi IKIFA;Jl. Buaran II No. A- Klender Jakarta;86615593;8629049
13145;Universitas Islam Bandung;Jl. Purnawarman No 59 Bandung;022 4203368;022 4219134
13146;STIKES Yapika Makassar;Jl. Sultan Alauddin No. 98 Makassar;0;0
13147;Jurusan Analis Kesehatan Poltekes Kemenkes Jakarta III;Jl. Arteri JORR Jatiwarna, Pondok Melati Bekasi;84978693;84978696
13148;Fakultas Agama Islam Universitas Islam Attahiriyah;Jl. Melayu Kecil III/15 Bukit Duri Tebet Jakarta;83794541;83794541
13149;Jurusan Kebidanan Poltekes Mamuju Selawesi Barat;Jl. Poros Mamuju Kaluku KM. 16 Mamuju - Sulawesi Barat;081342338229;0411 430052
13150;Fakultas Ilmu Komputer Universitas Esa Unggul;Jl. Arjuna Utara 9, Tol Tomang, Kebon Jeruk Jakarta;5674223;5674248
13151;Program Pasca Sarjana Universitas Indonesia;Gedung IASTH Lt IV Jl. salemba Raya No 4 Jakarta;3155535;3155535
13152;Akademi Komunikasi Bina Sarana Informatika;Jl. Salemba Raya No 45 Jakarta Pusat;3100041;3908739
13153;STIKES Muhammadiyah Manado;Jl. Sasuit Tubun No. 9 Manado ;0431 850372;0431 850372
13154;STMIK Muhammadiyah Pecinta Alam ;Jl. Tebet Barat XI No. 8-9 Tebet Jakarta;8304456;0
13155;FIK Universitas Muhammadiyah Tangerang;Jl. Perintis Kemerdekaan 1/33 Cikokol Tangerang;55793802;55793802
13156;Fakultas Psikologi UIN Syarif Hidayatullah Jakarta;Jl. Kerta Mukti No. 5 Cirendeu Jakarta;7433060;74714714
13157;sikes    STIKES Jendral Achmad Yani;Jl. Ringroad Barat, Ambarketawang, Gamping Sleman Yogyakarta;0274-4342000;0274-4342542
13158;Universitas Pancasila;Srengseng Sawah Jagakarsa;7864727;7864723
13159;Program Magister Ilmu Kefarmasian Universitas Pancasila;Srengseng Sawah, Jagakarsa Jakarta 12640;7864727;7864723
13160;Program Studi Doktor Psikologi Fak. Psikologi UNPAD;Jl. Ir. H. Juanda Bandung;0;0
13161;Fakultas Ekonomi Universitas YARSI;Jl. Letjend. Suprapto Jakarta;4269289;4206674
13162;AKBID Yaleka Maro Merauke;Jl. Polder Dalam III No. 35-36 Merauke - Papua;0971 - 324860;0
13163;Yayasan Usaha Cacad Veteran/ABRI RI (YUCAVRI);Jl. Kembang V No. 202 B Jakarta 10420;3904992;0
13164;PT. Suparma Tbk.;Jl. Mastrip No. 856, Surabaya 60221;60018888;60018898
13165;Program Studi Doktor Psikologi Fak. Psikologi UNPAD;Jl. Ir. H. Juanda Bandung;0;0
13167;PAUD Cahaya Alam;Kampung Ciderum RT 002/RW 09, Desa Ciderum, Caringin Bogor;08882811579;0
13168;PT. Kalta Bina Insani;Jl. Ir. H. Juanda No. 21 B, Depok Jawa Barat;021-41204791;021-80873774
13169;Akademi Sekretari Dan Manajemen BSI Jakarta;Jl. Jatiwaringin Raya No. 18 Jakarta Timur;0;0
13170;Poltekes Kemenkes Maluku;Jl. Laksdya Leo Wattimena Negeri Lama Ambon;0911-362943;0911-362949
13171;National  Cheng Kung University College of Medicine;1 University Road, Taiwan Republic of China;886-6-235-3535;886-6-237-7550
14001;Panitia Simposium  VideoAssisted Thoracoscopic Surgery;Jl. Mawar 14 Jakarta;93093711;98379683
14002;Forum Endrokrinologi & Diabetes Regional Sumatera-4;Jl. Tgk. H. Daud Beureuh No 108 Banda Aceh;(0651) 26090;(0651) 26090
14003;Panitia Workshop Nasional Akuntansi & Perpajakan;Casablanca Residence Kav 15-16 Jakarta;71022367;84306948
14004;Persatuan Dokter Gigi Indonesia Cabang Jakarta Pusat;Jakarta;0;0
14005;Panitia Workshop Nasional Akuntansi Perpajakan Rumah Sakit;Casablanca Residence Kav. 15-16 Jakarta;71022367;84306948
14006;Quantum Management;Jl. Cahaya IV/3 Ngoresan, Jebres, Solo;0271-664982;0271-664982
14007;PT. Total Bisnis Ekselen;Wisma Sejahtera 3rd, Jl. S. Parman Kav 75 Jakarta;5309265;5309266
14008;Pusat Pengembangan Kesehatan Carolus;Jl. Salemba Raya No 41 Jakarta;3904441;3103392
14009;PP Perhimpunan Dokter Spesialis Kardiovaskular Indonesia;Wisma Harapan Kita, Jl. S. Parman Kav. 87 Jakarta;5681149;5684220
14010;PERHOMPEDIN;RS. Kanker Dharmais, Gd. Litbang Lt 2 Jakarta;56969561;56969561
14011;YPMK PERDHAKI;Jl. Kramat Lontar H11-A Jakarta;3920250;3926712
14012;Indoanesthesia;RSCM Jl. Dipenogoro No 71 Jakarta;3148865;3912526
14013;Target Consulting Group;Tanjung Mas Raya Blok B1 No 4 Tanjung Barat Jakarta;7803254;7820315
14014;Indonesian Association of Cardiovascular Anesthesiologists;Jl. Salemba Raya No 6 Jakarta;31907069;31907069
14015;Perhimpunan Dokter Umum Indonesia;Jl. Dr. GSSY Ratulangie No 29 Jakarta;0;0
14016;PT. Metromedia Elmeka Engineering;Jl. Kebagusan Raya No. 123 Jakarta;7801580;7817789
14017;Batavia Nurse Training Centre (BNTC);Ruko Cempaka Mas Jakarta;4255015;4255150
14018;L I P I;Jakartra;0;0
14019;Institute for Banking and Economic Studies (IBES);Jl. Otista III No. 37 Jakarta;8190944;8517271
14020;PT. Prakarsa Media Utama;Bandung;7532876;7537897
14021;PQM  Consultants;Jl. Cempaka Putih Tengah 17C No.7A Jakarta;42887540;4254836
14022;Panitia Seminar Keperawatan PSIK FKK UMJ;Jakarta;0;0
14023;C-NET (Centre for Neuroscience, Health and Spirituality UIN Sunan Kalijaga;Jl. Marsda Adisucipto Yogyakarta;0274 589621;0274586117
14024;Indonesian  Management Programme;Jl. F Raya Kemayoran No. 26 Jakarta;27925258;27925258
14025;P. Hadisaputro;Jl. S. Parman Kav. 92 Slipi Jakarta;56980383;56980393
14026;Bimatama Consultant;Jl. Godo Inten UH/VI/153 E Yogyakarta;0274 383556;0374 383556
14027;Nurses Services And Agency;Jl. HR Rasuna Said Kav 9 Jakarta;5209297;5209197
14028;PKB Dep. Ilmu Kesehatan Anak FKUI-RSCM;Jl. Salemba 6 Jakarta;3143924;3161420
14029;PT. Polycon Emas Cipta;Jl. Tebet Barat Dalam VI No 22 Jakarta;8299067;8312173
14030;Indonesia Management Centre (IMAC);Jl. RP Soeroso No 25 Menteng Jakarta;27261199;32243693
14031;PT. Aulia Cosmetic Indonesia;Jl.Raya Selembaran Jati no 717 Tangerang;29031338;29031341
14032;Smartplus Hospital Management;Jl. Jend. Sudirman kav. 52-53 SCBD Area Jakarta;52898098;5152362
14033;P2M Dep. Teknik Mesin Fak. Teknik UI;Jl. Salemba Raya 4 Jakarta;3149720;3144660
14034;Perhimpunan Hematologi Onkologi Medik Ilmu Penyakit Dalam Indonesia (PERHOMPEDIN);Jl. S. parman Kav. 84-86 Jakarta;56969561;56969561
14035;PT. Havara Daya Sejahtera;Jl. Bawal raya No. H-244 Rawamangun Jakarta;47860056;47860069
14036;PAPDI - JAYA;Jl. Diponegoro 71 Jakarta 10430;31931384;3148163
14037;PP Ikatan Fisioterapi Indonesia (IFI);Jl. Masjid Al Munir No 6 Jakarta Timur;8098743;8098743
14038;Persatuan Ahli Gizi Indonesia;Jl. hang Hebat II lok F-3 Jakarta;7396403;7396403
14039;Perhimpunan Dokter Spesialis Andrologi  Indonesia;FK UNISSULA Semarang;53650014;53670129
14040;Pusat Studi Kebijakan Nasional;Jl. Pinang IV no 66 Jakarta;43909436;43908799
14041;Pusat Studi Lingkungan Hidup UGM;Jl. Lingkungan Budaya , Sekip Utara Yogyakarta;0274 565722;517863
14042;Lembaga Pengkajian Teknologi Lingkungan (LPTP) Semarang;Jl. Sendang Husodo No 99 Semarang ;024 70242684;024 7464638
14043;PH Institute;Jl. S. Parman Kav. 92 Slipi Jakarta;5603030;5603030
14044;Peralmuni Bandung;Jl. Setiabudi 63 Bandung  ;022 2031922;022 2042213
14045;PERKI Cabang Jakarta;Jl Letjen S. Parman Kav. 87, Slipi Jakarta Barat;62-21 560 8239;sama
14046;Perhimpunan Perawat Bronkoskopi Indonesia;Jl. Persahabatan Jakarta;47861454;47861454
14047;Perhimpunan Dokter Peduli AIDS Indonesia;Jl. Dipenogoro 71 Jakarta;3905250;3904546
14048;Citra Kirana Enterprise;Jakarta;0274 6625656;0
14049;Panitia Pelantikan Lulusan Dokter FK UI;Salemba Raya 6 Jakarta Pusat;3920249;3920249
14050;Pusat Pengembangan Profesi Indonesia (P3I);Jl. Walang Sari I No. 10 Jakarta;32752215;4360188
14051;Perhimpunan Dokter Intensive Care Indonesia;Jl. Dipenogoro 71 Jakarta;3149318;3153392
14052;Lembaga Pemerhati Tenaga Kerja Indonesia;Jl. Jend. Gatot Subroto Kav 51 jakarta;71541580;70918855
14053;Himpunan Ahli Kesehatan Lingkungan Indonesia;Jl. Hang Jebat III/F Jakarta;7231826;75871494
14055;Premysis Consulting;Jl. Mega Kuningan Lot 5.1 Jakarta;5762727;5762736
14056;Tim PKEL PDS-PATKLIN;Jl. Lontar Raya No 5 Jakarta;8308293;8308293
14057;Perhimpunan Manajer Pelayanan Kesehatan Indonesia (PERMAPKIN);Jl. KH Ahmad Dahlan No 37 Jakarta;7226972;72783772
14058;PT. Beprof Multidaya;Jl. Cipinang Cempedak IV No 20E Polonia Jakarta;85910288;85910287
14059;Bumi Madani;Jl. Kaliurang km 12,5 Sleman Yogyakarta;0274 897267;0274 7494445
14060;e-Indonesia Initiatives;Jl. Ganesha No 10 Bandung;022 2534238;0222534244
14061;Perdalin Cabang Jakarta;Jl. Salemba I No. 2A Jakarta;081389393030;8515383
14062;Perhimpunan Reumatologi Indonesia Cabang Jakarta;Jl. Dipenogoro No 71 Jakarta;31930166;319366736
14063;Kolegium Ilmu Bedah Indonesia;Jl. Senen Raya No 135-137 Jakarta;34830387;34830387
14064;Tim Penerbit/Distribusi Buku Peraturan Ketenagakerjaan RI;Jl. Zeta I No 568 Tangerang;68878912;5538422
14065;Dayacipta Primamuda;Jakarta;7800678;7817128
14066;CORE INDO;Jln. Sisingamangaraja Blok RG No. 01 Yogyakarta;02746552791;0274415047
14067;Community Of Health Education Indonesia;Malang;0;0
14068;Smart Executive;Jl. Sidikan No 104a Yogyakarta;0274388331;0274388331
14069;Stufen International Training Center;Jl. Pramuka Raya Kav.  151 Jakarta;44441392;8198932
14070;Indonesia Management Training;Jl. Gatot Subroto Kav 51 Jakarta;0;0
14071;Himpunan Obstetri Ginekologi Sosial Indonesia;Jl. Kesehatan No 1 Sekip Utara Yogyakarta;0274-511329;0274-511329
14072;Himpunan Perawat Pencegahan Pengendali Infeksi Indonesia;RSJPD Harapan Kita;082122530033;0
14073;LSPTKI;Jl. Gatot Subroto Kav 51 Jakarta;5255733;0
14074;LPPHI;Jl. Gatot Subroto Kav. 51 Jakarta;5255733;0
14075;Perhimpunan Edukator Diabetes Indonesia;Jl. RS. Fatmawati Cilandak Jakarta;75913982;75913982
14076;Perhimpunan Dokter Spesialis Bedah Plastik Indonesia;Jakarta;0;0
14077;Pusat Pengembangan Perpajakan Indonesia;Jl. Pajak Utama Raya no 9 Tangerang;71151469;0
14078;Pusat Studi Manajemen Indonesia (PUSMI);Jl. Jend. Gatot Subroto Kav 51 Jakarta;51252602;5255733
14079;Pusat Pengembangan SDM Indonesia (PP-SDMI);Jl. Kebon Sirih No. 32-34 Jakarta;36810387;34830839
14080;Melia Citra Mandiri;Jl. Raya Bekasi Km 27 Babelan Bekasi Utara;92140952;0
14081;Panitia FKK Expo BEM UMJ;Jl. KH Ahmad Dahlan Cireundeu Jakarta;085882121580;0
14082;Perhimpunan Dokter Spesialis Gizi Klinik Indonesia (PDGKI);FKUI Jl. Salemba Raya 6 Jakarta;3142889;3142889
14083;Persatuan Pemilik RS Swasta Nasional (PERSANA);RS Bunda Jakarta, Jl. Teuku Cuk Ditiro No 25 Jakarta;31922085;3201077
14084;Fotoplus School;Pondok Gede Permai C-32 No 19 Jakarta;70658102;82429751
14085;Tim Pelaksana Penyebarluasan Buku Peraturan Perundangan-Undangan RI;Jl. I Gusti Ngurah Rai Kp Sumur 09/017 No 18 Klender Jakarta;95239266;95205474
14086;CRID-TROPHID Universitas Indonesia;Jl. Salemba Raya No 6 Jakarta;3922824;3155996
14087;Himpunan Perawat Pengendali Infeksi Indonesia (HIPPII);Jl. S. Parman Kav. 87 Slipi Jakarta Barat;5684093;0
14088;Pusat Pengembangan Akuntansi Dan Keuangan;Jl. RC Veteran Raya No 555A Bintaro Pesanggrahan Jakarta Selatan;7373680;7373681
14089;Lembaga Pendidikan Indonesia Amerika (LPIA);Jl. Rawasari Selatan No 48  Jakarta Pusat;4268883;0
14090;PABI Cab. Bogor - Sukabumi -Cianjur;Jl. Samiaji Raya No 18 Bumi Indraprasta Bogor;022-73447007;022-86065137
14091;PT. Quintiles Indonesia;Jl. Jend. Sudirman Kav 25 Jakarta;25579700;25579799
14092;Perhimpunan Bedah Endo-Laparoskopik Indonesia (PBEI);RS Pluit Jakarta Utara;6685070;6684878
14093;Hospital Cost Management ;Jakarta;0;0
14094;Indojasa;Jakarta;78841036;78841035
14095;ISO Users Club;Jl. Cempaka Putih tengah 17C No 7A Jakarta;42887540;4206325
